problem,sample_id,c1_ls,c2_ls,z1,z2,status,iterations,f_eval,g_eval,cpu_sec,grad_inf,converged,J,J_star,rel_dev
P10_exponential_10,59,0.13087877042583762,0.24076056539431057,0.8761216186646611,0.24024104748928915,ok,5,13,14,0.00025069999537663534,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,60,0.09053459805921499,0.2913882807810679,0.8420599778611598,0.2909702212235149,ok,5,13,14,0.00023890000011306256,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,61,0.03789474766650454,0.29274674057451294,0.76156668721652,0.2923314033812755,ok,5,13,14,0.00023859999782871455,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,62,0.1134286430852764,0.38409519141530224,0.8628960672296025,0.3838629172498018,ok,5,13,14,0.0002384999970672652,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,63,0.07228310505974402,0.3336986458619607,0.8212516352909376,0.33336537661519106,ok,5,13,14,0.0003817000033450313,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,64,0.07632515629250927,0.3348028107717826,0.8262805888741813,0.33447175428034326,ok,5,13,14,0.0002511000056983903,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,65,0.038530496778169374,0.2567920599714254,0.763104383545639,0.2563046693100455,ok,5,13,14,0.00023979999969014898,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,66,0.09092607539945063,0.3576672872680952,0.8424587606613965,0.3573820513708369,ok,5,13,14,0.00024259999918285757,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,67,0.03670810640895589,0.33328560690799713,0.7586262475971551,0.33295150992785283,ok,5,13,14,0.00023769999825162813,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,68,0.03408618407234257,0.2903774861392899,0.751777172803029,0.2899574009411722,ok,5,13,14,0.00023800000053597614,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,69,0.1843644695863426,0.2563947028250657,0.907789839972536,0.25590651585677926,ok,5,13,14,0.00024120000307448208,3.183061087708161e-06,True,13.0,13.0,0.0
