problem,method,c1_ls,c2_ls,status,iterations,f_eval,g_eval,h_eval,cpu_sec,f_final,grad_inf,error
P1_quad_10_10,BFGSW,0.001,0.2,ok,16,25,26,0,0.0003620999996201135,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.3,ok,16,25,26,0,0.000678899999911664,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.4,ok,16,25,26,0,0.00041450000026088674,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.5,ok,16,25,26,0,0.00038270000004558824,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.6,ok,16,25,26,0,0.00036220000038156286,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.7,ok,16,25,26,0,0.0003603999994084006,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.8,ok,16,25,26,0,0.0003515999997034669,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.9,ok,16,25,26,0,0.0003501999999571126,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.001,0.99,ok,16,25,26,0,0.0003524999992805533,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.1,ok,16,25,26,0,0.00036899999940942507,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.2,ok,16,25,26,0,0.0003904999994119862,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.3,ok,16,25,26,0,0.00035399999978835694,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.4,ok,16,25,26,0,0.00036390000059327576,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.5,ok,16,25,26,0,0.00036499999987427145,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.6,ok,16,25,26,0,0.00038440000025730114,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.7,ok,16,25,26,0,0.0003952999995817663,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.8,ok,16,25,26,0,0.00041649999911896884,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.9,ok,16,25,26,0,0.00042949999988195486,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.005,0.99,ok,16,25,26,0,0.00044439999874157365,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.1,ok,16,25,26,0,0.0004638999998860527,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.2,ok,16,25,26,0,0.00047479999921051785,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.3,ok,16,25,26,0,0.0007012999994913116,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.4,ok,16,25,26,0,0.0005352999996830476,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.5,ok,16,25,26,0,0.00043680000089807436,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.6,ok,16,25,26,0,0.0006244000014703488,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.7,ok,16,25,26,0,0.0004399999997986015,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.8,ok,16,25,26,0,0.00042919999941659626,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.9,ok,16,25,26,0,0.0004306999999243999,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.01,0.99,ok,16,25,26,0,0.0004396999993332429,-71.42912991353408,1.9175286108286116e-05,
P1_quad_10_10,BFGSW,0.05,0.1,ok,14,27,28,0,0.00040439999975205865,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.2,ok,14,27,28,0,0.0003862000012304634,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.3,ok,14,27,28,0,0.00037990000055287965,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.4,ok,14,27,28,0,0.0003755000016099075,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.5,ok,14,27,28,0,0.0005850999987160321,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.6,ok,14,27,28,0,0.0003712999987328658,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.7,ok,14,27,28,0,0.00036050000016984995,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.8,ok,14,27,28,0,0.00034860000050684903,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.9,ok,14,27,28,0,0.0006928999991941964,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,BFGSW,0.05,0.99,ok,14,27,28,0,0.00036950000139768235,-71.42912991329646,1.9036730455113116e-05,
P1_quad_10_10,DFPW,1e-05,0.1,ok,16,22,23,0,0.0005724999991798541,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.2,ok,16,22,23,0,0.00043169999844394624,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.3,ok,16,22,23,0,0.0003774999986490002,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.4,ok,16,22,23,0,0.00044019999950251076,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.5,ok,16,22,23,0,0.00036360000012791716,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.6,ok,16,22,23,0,0.00034899999991466757,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.7,ok,16,22,23,0,0.00033880000046337955,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.8,ok,16,22,23,0,0.0003483000000414904,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.9,ok,16,22,23,0,0.000327899999319925,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,1e-05,0.99,ok,16,22,23,0,0.0003223999992769677,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.1,ok,16,22,23,0,0.0003202999996574363,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.2,ok,16,22,23,0,0.00030789999982516747,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.3,ok,16,22,23,0,0.0003084999989368953,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.4,ok,16,22,23,0,0.0003178000006300863,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.5,ok,16,22,23,0,0.0003121999998256797,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.6,ok,16,22,23,0,0.00038050000148359686,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.7,ok,16,22,23,0,0.00033290000101260375,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.8,ok,16,22,23,0,0.00032280000050377566,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.9,ok,16,22,23,0,0.00031680000029155053,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,5e-05,0.99,ok,16,22,23,0,0.00031009999838715885,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.1,ok,16,22,23,0,0.00030920000062906183,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.2,ok,16,22,23,0,0.0003088000012212433,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.3,ok,16,22,23,0,0.00030839999999443535,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.4,ok,16,22,23,0,0.0004788000005646609,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.5,ok,16,22,23,0,0.00047079999967536423,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.6,ok,16,22,23,0,0.0004067999998369487,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.7,ok,16,22,23,0,0.0003401000012672739,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.8,ok,16,22,23,0,0.00031369999851449393,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.9,ok,16,22,23,0,0.0003116000007139519,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0001,0.99,ok,16,22,23,0,0.0003104999996139668,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.1,ok,16,22,23,0,0.0003206000001227949,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.2,ok,16,22,23,0,0.0003149999993183883,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.3,ok,16,22,23,0,0.0003120000001217704,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.4,ok,16,22,23,0,0.00031089999902178533,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.5,ok,16,22,23,0,0.0003099999994446989,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.6,ok,16,22,23,0,0.00030949999927543104,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.7,ok,16,22,23,0,0.00031769999986863695,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.8,ok,16,22,23,0,0.0003121999998256797,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.9,ok,16,22,23,0,0.00033179999991261866,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.0005,0.99,ok,16,22,23,0,0.00040160000025935005,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.1,ok,16,22,23,0,0.00036809999983233865,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.2,ok,16,22,23,0,0.0003376000004209345,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.3,ok,16,22,23,0,0.00034450000021024607,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.4,ok,16,22,23,0,0.0003438000003370689,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.5,ok,16,22,23,0,0.0003515999997034669,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.6,ok,16,22,23,0,0.00033740000071702525,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.7,ok,16,22,23,0,0.0003228999994462356,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.8,ok,16,22,23,0,0.0006592999998247251,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.9,ok,16,22,23,0,0.0003470999999990454,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.001,0.99,ok,16,22,23,0,0.0003301999986433657,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.1,ok,16,22,23,0,0.00032190000092668924,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.2,ok,16,22,23,0,0.0003219999998691492,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.3,ok,16,22,23,0,0.00030979999974078964,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.4,ok,16,22,23,0,0.00031089999902178533,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.5,ok,16,22,23,0,0.0003085999996983446,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.6,ok,16,22,23,0,0.0003084999989368953,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.7,ok,16,22,23,0,0.0003085999996983446,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.8,ok,16,22,23,0,0.00031519999902229756,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.9,ok,16,22,23,0,0.0003096000000368804,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.005,0.99,ok,16,22,23,0,0.0003388999994058395,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.1,ok,16,22,23,0,0.00035399999978835694,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.2,ok,16,22,23,0,0.00033740000071702525,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.3,ok,16,22,23,0,0.0003550000001268927,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.4,ok,16,22,23,0,0.0003298999999969965,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.5,ok,16,22,23,0,0.0003268000000389293,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.6,ok,16,22,23,0,0.0003302000004623551,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.7,ok,16,22,23,0,0.0003406000014365418,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.8,ok,16,22,23,0,0.00034760000016831327,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.9,ok,16,22,23,0,0.0003648000001703622,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.01,0.99,ok,16,22,23,0,0.0003645999986474635,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.1,ok,16,22,23,0,0.0005550999994738959,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.2,ok,16,22,23,0,0.0005301999990479089,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.3,ok,16,22,23,0,0.00038080000012996607,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.4,ok,16,22,23,0,0.000357599999915692,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.5,ok,16,22,23,0,0.0003409999990253709,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.6,ok,16,22,23,0,0.00034020000020973384,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.7,ok,16,22,23,0,0.0004757000006065937,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.8,ok,16,22,23,0,0.00037399999928311445,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.9,ok,16,22,23,0,0.00043680000089807436,-71.4291299137559,5.5491352473069355e-06,
P1_quad_10_10,DFPW,0.05,0.99,ok,16,22,23,0,0.00041650000093795825,-71.4291299137559,5.5491352473069355e-06,
P2_quad_10_1000,GradientDescentW,1e-05,0.1,ok,1000,9966,9967,0,0.05896759999995993,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.2,ok,1000,9966,9967,0,0.058557100001053186,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.3,ok,1000,9966,9967,0,0.06026709999969171,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.4,ok,1000,9966,9967,0,0.060512100000778446,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.5,ok,1000,9966,9967,0,0.06371849999959522,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.6,ok,1000,9966,9967,0,0.058189499999571126,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.7,ok,1000,9966,9967,0,0.055956300000616466,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.8,ok,1000,9966,9967,0,0.056771600000502076,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.9,ok,1000,9966,9967,0,0.05391980000058538,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,1e-05,0.99,ok,1000,9966,9967,0,0.054887599999347,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.1,ok,1000,9966,9967,0,0.06444660000124713,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.2,ok,1000,9966,9967,0,0.056486400000721915,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.3,ok,1000,9966,9967,0,0.05612049999945157,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.4,ok,1000,9966,9967,0,0.06573910000042815,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.5,ok,1000,9966,9967,0,0.06462680000004184,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.6,ok,1000,9966,9967,0,0.06868170000052487,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.7,ok,1000,9966,9967,0,0.05498199999965436,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.8,ok,1000,9966,9967,0,0.054647799999656854,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.9,ok,1000,9966,9967,0,0.05904310000005353,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,5e-05,0.99,ok,1000,9966,9967,0,0.06372430000010354,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.1,ok,1000,9966,9967,0,0.053215200001432095,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.2,ok,1000,9966,9967,0,0.055245400000785594,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.3,ok,1000,9966,9967,0,0.05407589999958873,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.4,ok,1000,9966,9967,0,0.05346049999934621,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.5,ok,1000,9966,9967,0,0.05486910000036005,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.6,ok,1000,9966,9967,0,0.05556509999951231,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.7,ok,1000,9966,9967,0,0.05619500000102562,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.8,ok,1000,9966,9967,0,0.06188040000051842,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.9,ok,1000,9966,9967,0,0.060098500000094646,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0001,0.99,ok,1000,9966,9967,0,0.056658299999980954,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.1,ok,1000,9966,9967,0,0.05699060000006284,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.2,ok,1000,9966,9967,0,0.057571099998313,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.3,ok,1000,9966,9967,0,0.055661299998973846,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.4,ok,1000,9966,9967,0,0.0572253999998793,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.5,ok,1000,9966,9967,0,0.05565559999922698,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.6,ok,1000,9966,9967,0,0.055315699999482604,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.7,ok,1000,9966,9967,0,0.05633249999846157,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.8,ok,1000,9966,9967,0,0.054863199999090284,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.9,ok,1000,9966,9967,0,0.05548169999929087,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.0005,0.99,ok,1000,9966,9967,0,0.056420799999614246,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.1,ok,1000,9966,9967,0,0.054156199999852106,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.2,ok,1000,9966,9967,0,0.055499500000223634,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.3,ok,1000,9966,9967,0,0.054446700001790305,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.4,ok,1000,9966,9967,0,0.05460690000109025,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.5,ok,1000,9966,9967,0,0.05564760000015667,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.6,ok,1000,9966,9967,0,0.05561180000040622,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.7,ok,1000,9966,9967,0,0.05737080000108108,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.8,ok,1000,9966,9967,0,0.05622640000001411,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.9,ok,1000,9966,9967,0,0.05499319999944419,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.001,0.99,ok,1000,9966,9967,0,0.06665239999892947,-13.634294364960443,0.41373963504380207,
P2_quad_10_1000,GradientDescentW,0.005,0.1,ok,1000,9966,9967,0,0.05752019999999902,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.2,ok,1000,9966,9967,0,0.055709800000840914,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.3,ok,1000,9966,9967,0,0.0666228999998566,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.4,ok,1000,9966,9967,0,0.05551939999895694,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.5,ok,1000,9966,9967,0,0.05394660000092699,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.6,ok,1000,9966,9967,0,0.05868159999954514,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.7,ok,1000,9966,9967,0,0.05488740000146208,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.8,ok,1000,9966,9967,0,0.05537940000067465,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.9,ok,1000,9966,9967,0,0.055046999999831314,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.005,0.99,ok,1000,9966,9967,0,0.056486499999664375,-13.63429436496047,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.1,ok,1000,9966,9967,0,0.05645910000021104,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.2,ok,1000,9966,9967,0,0.054958999999144,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.3,ok,1000,9966,9967,0,0.056754799999907846,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.4,ok,1000,9966,9967,0,0.05753609999919718,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.5,ok,1000,9966,9967,0,0.055898500000694185,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.6,ok,1000,9966,9967,0,0.056198600001152954,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.7,ok,1000,9966,9967,0,0.05518630000005942,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.8,ok,1000,9966,9967,0,0.05618309999954363,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.9,ok,1000,9966,9967,0,0.05519360000107554,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.01,0.99,ok,1000,9966,9967,0,0.05719160000080592,-13.634294364960407,0.4137396350443705,
P2_quad_10_1000,GradientDescentW,0.05,0.1,ok,1000,9960,9961,0,0.05450079999900481,-13.638766625034087,0.5022251229776966,
P2_quad_10_1000,GradientDescentW,0.05,0.2,ok,1000,9960,9961,0,0.05490570000074513,-13.638766625034087,0.5022251229776966,
